"origin_date","target","target_end_date","horizon","location","output_type","output_type_id","value"
2026-04-01,"ARI incidence",2026-04-05,2,"CY","quantile","0.8",14478.8138088722
2026-04-01,"ARI incidence",2026-04-05,2,"CY","quantile","0.85",15181.0533688491
2026-04-01,"ARI incidence",2026-04-05,2,"CY","quantile","0.9",16098.4028960983
2026-04-01,"ARI incidence",2026-04-05,2,"CY","quantile","0.95",17784.8015648214
2026-04-01,"ARI incidence",2026-04-05,2,"CY","quantile","0.975",20658.0159570364
2026-04-01,"ARI incidence",2026-04-05,2,"CY","quantile","0.99",22643.4834981351
2026-04-01,"ARI incidence",2026-04-05,2,"CZ","median","",850.43243
2026-04-01,"ARI incidence",2026-04-05,2,"CZ","quantile","0.01",547.623
2026-04-01,"ARI incidence",2026-04-05,2,"CZ","quantile","0.025",588.0054
2026-04-01,"ARI incidence",2026-04-05,2,"CZ","quantile","0.05",655.30927
2026-04-01,"ARI incidence",2026-04-05,2,"CZ","quantile","0.1",702.1604
2026-04-01,"ARI incidence",2026-04-05,2,"CZ","quantile","0.15",742.433593734753
2026-04-01,"ARI incidence",2026-04-05,2,"CZ","quantile","0.2",781.111935400485
2026-04-01,"ARI incidence",2026-04-05,2,"CZ","quantile","0.25",814.637019541756
2026-04-01,"ARI incidence",2026-04-05,2,"CZ","quantile","0.3",845.006775512095
2026-04-01,"ARI incidence",2026-04-05,2,"CZ","quantile","0.35",873.366649024038
2026-04-01,"ARI incidence",2026-04-05,2,"CZ","quantile","0.4",900.467526193139
2026-04-01,"ARI incidence",2026-04-05,2,"CZ","quantile","0.45",926.861162517695
2026-04-01,"ARI incidence",2026-04-05,2,"CZ","quantile","0.5",953
2026-04-01,"ARI incidence",2026-04-05,2,"CZ","quantile","0.55",979.298683217075
2026-04-01,"ARI incidence",2026-04-05,2,"CZ","quantile","0.6",1006.18229217026
2026-04-01,"ARI incidence",2026-04-05,2,"CZ","quantile","0.65",1034.13688464989
2026-04-01,"ARI incidence",2026-04-05,2,"CZ","quantile","0.7",1061.04361961966
2026-04-01,"ARI incidence",2026-04-05,2,"CZ","quantile","0.75",1068.68906791182
2026-04-01,"ARI incidence",2026-04-05,2,"CZ","quantile","0.8",1077.08169098218
2026-04-01,"ARI incidence",2026-04-05,2,"CZ","quantile","0.85",1086.25903515721
2026-04-01,"ARI incidence",2026-04-05,2,"CZ","quantile","0.9",1111.78541485174
2026-04-01,"ARI incidence",2026-04-05,2,"CZ","quantile","0.95",1173
2026-04-01,"ARI incidence",2026-04-05,2,"CZ","quantile","0.975",1176.575
2026-04-01,"ARI incidence",2026-04-05,2,"CZ","quantile","0.99",1205.7278
2026-04-01,"ARI incidence",2026-04-05,2,"DE","median","",1072.8927040012
2026-04-01,"ARI incidence",2026-04-05,2,"DE","quantile","0.01",596.34773064613
2026-04-01,"ARI incidence",2026-04-05,2,"DE","quantile","0.025",676.601881895927
2026-04-01,"ARI incidence",2026-04-05,2,"DE","quantile","0.05",749.566664003294
2026-04-01,"ARI incidence",2026-04-05,2,"DE","quantile","0.1",839.484073272494
2026-04-01,"ARI incidence",2026-04-05,2,"DE","quantile","0.15",883.418452604364
2026-04-01,"ARI incidence",2026-04-05,2,"DE","quantile","0.2",928.698723660159
2026-04-01,"ARI incidence",2026-04-05,2,"DE","quantile","0.25",981.54471063991
2026-04-01,"ARI incidence",2026-04-05,2,"DE","quantile","0.3",1026.4730906931
2026-04-01,"ARI incidence",2026-04-05,2,"DE","quantile","0.35",1070.91902759984
2026-04-01,"ARI incidence",2026-04-05,2,"DE","quantile","0.4",1109.29689896635
2026-04-01,"ARI incidence",2026-04-05,2,"DE","quantile","0.45",1133.60733205502
2026-04-01,"ARI incidence",2026-04-05,2,"DE","quantile","0.5",1157.99179230291
2026-04-01,"ARI incidence",2026-04-05,2,"DE","quantile","0.55",1181.68692850631
2026-04-01,"ARI incidence",2026-04-05,2,"DE","quantile","0.6",1201.20300789003
2026-04-01,"ARI incidence",2026-04-05,2,"DE","quantile","0.65",1224.25053035419
2026-04-01,"ARI incidence",2026-04-05,2,"DE","quantile","0.7",1239.90098695227
2026-04-01,"ARI incidence",2026-04-05,2,"DE","quantile","0.75",1265.65860096924
2026-04-01,"ARI incidence",2026-04-05,2,"DE","quantile","0.8",1295.8411624988
2026-04-01,"ARI incidence",2026-04-05,2,"DE","quantile","0.85",1343.24094482244
2026-04-01,"ARI incidence",2026-04-05,2,"DE","quantile","0.9",1423.42171779099
2026-04-01,"ARI incidence",2026-04-05,2,"DE","quantile","0.95",1529.71421266334
2026-04-01,"ARI incidence",2026-04-05,2,"DE","quantile","0.975",1583.84818560866
2026-04-01,"ARI incidence",2026-04-05,2,"DE","quantile","0.99",1668.1262004096
2026-04-01,"ARI incidence",2026-04-05,2,"EE","median","",194.576711983368
2026-04-01,"ARI incidence",2026-04-05,2,"EE","quantile","0.01",129.207531319512
2026-04-01,"ARI incidence",2026-04-05,2,"EE","quantile","0.025",140.732192382584
2026-04-01,"ARI incidence",2026-04-05,2,"EE","quantile","0.05",152.207315
2026-04-01,"ARI incidence",2026-04-05,2,"EE","quantile","0.1",161.173997427962
2026-04-01,"ARI incidence",2026-04-05,2,"EE","quantile","0.15",170.14142433195
2026-04-01,"ARI incidence",2026-04-05,2,"EE","quantile","0.2",174.969313191752
2026-04-01,"ARI incidence",2026-04-05,2,"EE","quantile","0.25",179.363577274901
2026-04-01,"ARI incidence",2026-04-05,2,"EE","quantile","0.3",183.189942493274
2026-04-01,"ARI incidence",2026-04-05,2,"EE","quantile","0.35",186.263072961288
2026-04-01,"ARI incidence",2026-04-05,2,"EE","quantile","0.4",189.153073474493
2026-04-01,"ARI incidence",2026-04-05,2,"EE","quantile","0.45",191.560704720625
2026-04-01,"ARI incidence",2026-04-05,2,"EE","quantile","0.5",194.502886035821
2026-04-01,"ARI incidence",2026-04-05,2,"EE","quantile","0.55",199.508162939437
2026-04-01,"ARI incidence",2026-04-05,2,"EE","quantile","0.6",202.731970540585
2026-04-01,"ARI incidence",2026-04-05,2,"EE","quantile","0.65",205.982668529811
2026-04-01,"ARI incidence",2026-04-05,2,"EE","quantile","0.7",209.641267653879
2026-04-01,"ARI incidence",2026-04-05,2,"EE","quantile","0.75",213.666942811911
2026-04-01,"ARI incidence",2026-04-05,2,"EE","quantile","0.8",218.633543400975
2026-04-01,"ARI incidence",2026-04-05,2,"EE","quantile","0.85",225.00962441078
2026-04-01,"ARI incidence",2026-04-05,2,"EE","quantile","0.9",233.490875135141
2026-04-01,"ARI incidence",2026-04-05,2,"EE","quantile","0.95",250.025798629975
2026-04-01,"ARI incidence",2026-04-05,2,"EE","quantile","0.975",265.696368044031
2026-04-01,"ARI incidence",2026-04-05,2,"EE","quantile","0.99",281.239373425217
2026-04-01,"ARI incidence",2026-04-05,2,"ES","median","",412.555250255546
2026-04-01,"ARI incidence",2026-04-05,2,"ES","quantile","0.01",343.810744534358
2026-04-01,"ARI incidence",2026-04-05,2,"ES","quantile","0.025",353.120049403415
2026-04-01,"ARI incidence",2026-04-05,2,"ES","quantile","0.05",362.840323822059
2026-04-01,"ARI incidence",2026-04-05,2,"ES","quantile","0.1",373.358156977896
2026-04-01,"ARI incidence",2026-04-05,2,"ES","quantile","0.15",386.862486768699
2026-04-01,"ARI incidence",2026-04-05,2,"ES","quantile","0.2",397.942816116537
2026-04-01,"ARI incidence",2026-04-05,2,"ES","quantile","0.25",406.15356741053
2026-04-01,"ARI incidence",2026-04-05,2,"ES","quantile","0.3",410.994728765761
2026-04-01,"ARI incidence",2026-04-05,2,"ES","quantile","0.35",415.864901947247
2026-04-01,"ARI incidence",2026-04-05,2,"ES","quantile","0.4",419.996172524268
2026-04-01,"ARI incidence",2026-04-05,2,"ES","quantile","0.45",424.124745377909
2026-04-01,"ARI incidence",2026-04-05,2,"ES","quantile","0.5",428.074709528319
2026-04-01,"ARI incidence",2026-04-05,2,"ES","quantile","0.55",432.201998765467
2026-04-01,"ARI incidence",2026-04-05,2,"ES","quantile","0.6",436.367066952512
2026-04-01,"ARI incidence",2026-04-05,2,"ES","quantile","0.65",441.310399271522
2026-04-01,"ARI incidence",2026-04-05,2,"ES","quantile","0.7",458.935228904009
2026-04-01,"ARI incidence",2026-04-05,2,"ES","quantile","0.75",477.013558153798
2026-04-01,"ARI incidence",2026-04-05,2,"ES","quantile","0.8",496.506007268689
2026-04-01,"ARI incidence",2026-04-05,2,"ES","quantile","0.85",504
2026-04-01,"ARI incidence",2026-04-05,2,"ES","quantile","0.9",507
2026-04-01,"ARI incidence",2026-04-05,2,"ES","quantile","0.95",512.05
2026-04-01,"ARI incidence",2026-04-05,2,"ES","quantile","0.975",554.3985
2026-04-01,"ARI incidence",2026-04-05,2,"ES","quantile","0.99",594.8226
2026-04-01,"ARI incidence",2026-04-05,2,"FI","median","",2741.8186
2026-04-01,"ARI incidence",2026-04-05,2,"FI","quantile","0.01",2241.65959891448
2026-04-01,"ARI incidence",2026-04-05,2,"FI","quantile","0.025",2302.69620886335
2026-04-01,"ARI incidence",2026-04-05,2,"FI","quantile","0.05",2356.51871663632
2026-04-01,"ARI incidence",2026-04-05,2,"FI","quantile","0.1",2420.1358124854
2026-04-01,"ARI incidence",2026-04-05,2,"FI","quantile","0.15",2464.02541453947
2026-04-01,"ARI incidence",2026-04-05,2,"FI","quantile","0.2",2503.38447809247
2026-04-01,"ARI incidence",2026-04-05,2,"FI","quantile","0.25",2564.44420805219
2026-04-01,"ARI incidence",2026-04-05,2,"FI","quantile","0.3",2619.79475536925
2026-04-01,"ARI incidence",2026-04-05,2,"FI","quantile","0.35",2655.3535609073
2026-04-01,"ARI incidence",2026-04-05,2,"FI","quantile","0.4",2677.68027440436
2026-04-01,"ARI incidence",2026-04-05,2,"FI","quantile","0.45",2703.9683
2026-04-01,"ARI incidence",2026-04-05,2,"FI","quantile","0.5",2741.8186
2026-04-01,"ARI incidence",2026-04-05,2,"FI","quantile","0.55",2779.6406
2026-04-01,"ARI incidence",2026-04-05,2,"FI","quantile","0.6",2818.9253
2026-04-01,"ARI incidence",2026-04-05,2,"FI","quantile","0.65",2857.3083
2026-04-01,"ARI incidence",2026-04-05,2,"FI","quantile","0.7",2902.5576
2026-04-01,"ARI incidence",2026-04-05,2,"FI","quantile","0.75",2951.892
2026-04-01,"ARI incidence",2026-04-05,2,"FI","quantile","0.8",3009.6426
2026-04-01,"ARI incidence",2026-04-05,2,"FI","quantile","0.85",3080.259
2026-04-01,"ARI incidence",2026-04-05,2,"FI","quantile","0.9",3168.15
2026-04-01,"ARI incidence",2026-04-05,2,"FI","quantile","0.95",3274.58229291237
2026-04-01,"ARI incidence",2026-04-05,2,"FI","quantile","0.975",3362.16752222502
2026-04-01,"ARI incidence",2026-04-05,2,"FI","quantile","0.99",3447.83178670247
2026-04-01,"ARI incidence",2026-04-05,2,"FR","median","",134.26585
2026-04-01,"ARI incidence",2026-04-05,2,"FR","quantile","0.01",128.613942031842
2026-04-01,"ARI incidence",2026-04-05,2,"FR","quantile","0.025",135.522098341772
2026-04-01,"ARI incidence",2026-04-05,2,"FR","quantile","0.05",142.805059305184
2026-04-01,"ARI incidence",2026-04-05,2,"FR","quantile","0.1",150.60963
2026-04-01,"ARI incidence",2026-04-05,2,"FR","quantile","0.15",155.752615
2026-04-01,"ARI incidence",2026-04-05,2,"FR","quantile","0.2",159.72035
2026-04-01,"ARI incidence",2026-04-05,2,"FR","quantile","0.25",163.192555
2026-04-01,"ARI incidence",2026-04-05,2,"FR","quantile","0.3",166.523295
2026-04-01,"ARI incidence",2026-04-05,2,"FR","quantile","0.35",169.214685
2026-04-01,"ARI incidence",2026-04-05,2,"FR","quantile","0.4",172.000815
2026-04-01,"ARI incidence",2026-04-05,2,"FR","quantile","0.45",175.0561
2026-04-01,"ARI incidence",2026-04-05,2,"FR","quantile","0.5",177.632925
2026-04-01,"ARI incidence",2026-04-05,2,"FR","quantile","0.55",179.971445
2026-04-01,"ARI incidence",2026-04-05,2,"FR","quantile","0.6",183.1362
2026-04-01,"ARI incidence",2026-04-05,2,"FR","quantile","0.65",186.453995
2026-04-01,"ARI incidence",2026-04-05,2,"FR","quantile","0.7",190.20401
2026-04-01,"ARI incidence",2026-04-05,2,"FR","quantile","0.75",194.67485
2026-04-01,"ARI incidence",2026-04-05,2,"FR","quantile","0.8",199.35676
2026-04-01,"ARI incidence",2026-04-05,2,"FR","quantile","0.85",204.960505
2026-04-01,"ARI incidence",2026-04-05,2,"FR","quantile","0.9",212.64916
2026-04-01,"ARI incidence",2026-04-05,2,"FR","quantile","0.95",227.10537
2026-04-01,"ARI incidence",2026-04-05,2,"FR","quantile","0.975",257.11183
2026-04-01,"ARI incidence",2026-04-05,2,"FR","quantile","0.99",272.435122311469
2026-04-01,"ARI incidence",2026-04-05,2,"GB-ENG","median","",250.08409
2026-04-01,"ARI incidence",2026-04-05,2,"GB-ENG","quantile","0.01",147.094842163035
2026-04-01,"ARI incidence",2026-04-05,2,"GB-ENG","quantile","0.025",161.788067652369
2026-04-01,"ARI incidence",2026-04-05,2,"GB-ENG","quantile","0.05",175.593706583641
2026-04-01,"ARI incidence",2026-04-05,2,"GB-ENG","quantile","0.1",192.97905857257
2026-04-01,"ARI incidence",2026-04-05,2,"GB-ENG","quantile","0.15",205.671219600465
2026-04-01,"ARI incidence",2026-04-05,2,"GB-ENG","quantile","0.2",216.351280035911
2026-04-01,"ARI incidence",2026-04-05,2,"GB-ENG","quantile","0.25",225.954738178569
2026-04-01,"ARI incidence",2026-04-05,2,"GB-ENG","quantile","0.3",233.26598
2026-04-01,"ARI incidence",2026-04-05,2,"GB-ENG","quantile","0.35",237.68597
2026-04-01,"ARI incidence",2026-04-05,2,"GB-ENG","quantile","0.4",241.9303
2026-04-01,"ARI incidence",2026-04-05,2,"GB-ENG","quantile","0.45",245.95462
2026-04-01,"ARI incidence",2026-04-05,2,"GB-ENG","quantile","0.5",250.08409
2026-04-01,"ARI incidence",2026-04-05,2,"GB-ENG","quantile","0.55",254.17996
2026-04-01,"ARI incidence",2026-04-05,2,"GB-ENG","quantile","0.6",258.38715
2026-04-01,"ARI incidence",2026-04-05,2,"GB-ENG","quantile","0.65",262.4211
2026-04-01,"ARI incidence",2026-04-05,2,"GB-ENG","quantile","0.7",267.3762
2026-04-01,"ARI incidence",2026-04-05,2,"GB-ENG","quantile","0.75",272.95172
2026-04-01,"ARI incidence",2026-04-05,2,"GB-ENG","quantile","0.8",279.64163
2026-04-01,"ARI incidence",2026-04-05,2,"GB-ENG","quantile","0.85",287.96924
2026-04-01,"ARI incidence",2026-04-05,2,"GB-ENG","quantile","0.9",298.35587
2026-04-01,"ARI incidence",2026-04-05,2,"GB-ENG","quantile","0.95",317.34903
2026-04-01,"ARI incidence",2026-04-05,2,"GB-ENG","quantile","0.975",347.35974
2026-04-01,"ARI incidence",2026-04-05,2,"GB-ENG","quantile","0.99",365.36615
2026-04-01,"ARI incidence",2026-04-05,2,"GB-NIR","median","",188.345712829935
2026-04-01,"ARI incidence",2026-04-05,2,"GB-NIR","quantile","0.01",133.753398968449
2026-04-01,"ARI incidence",2026-04-05,2,"GB-NIR","quantile","0.025",142.342691107113
2026-04-01,"ARI incidence",2026-04-05,2,"GB-NIR","quantile","0.05",150.599989359527
2026-04-01,"ARI incidence",2026-04-05,2,"GB-NIR","quantile","0.1",158.605742466975
2026-04-01,"ARI incidence",2026-04-05,2,"GB-NIR","quantile","0.15",163.764740657575
2026-04-01,"ARI incidence",2026-04-05,2,"GB-NIR","quantile","0.2",168.429434813093
2026-04-01,"ARI incidence",2026-04-05,2,"GB-NIR","quantile","0.25",172.46421103409
2026-04-01,"ARI incidence",2026-04-05,2,"GB-NIR","quantile","0.3",176.228639223625
2026-04-01,"ARI incidence",2026-04-05,2,"GB-NIR","quantile","0.35",179.507187127173
2026-04-01,"ARI incidence",2026-04-05,2,"GB-NIR","quantile","0.4",182.890012554407
2026-04-01,"ARI incidence",2026-04-05,2,"GB-NIR","quantile","0.45",185.778479876737
2026-04-01,"ARI incidence",2026-04-05,2,"GB-NIR","quantile","0.5",188.895709204085
2026-04-01,"ARI incidence",2026-04-05,2,"GB-NIR","quantile","0.55",191.873993877586
2026-04-01,"ARI incidence",2026-04-05,2,"GB-NIR","quantile","0.6",195.180511604018
2026-04-01,"ARI incidence",2026-04-05,2,"GB-NIR","quantile","0.65",198.850149378157
2026-04-01,"ARI incidence",2026-04-05,2,"GB-NIR","quantile","0.7",202.4165944181
2026-04-01,"ARI incidence",2026-04-05,2,"GB-NIR","quantile","0.75",206.231165798575
2026-04-01,"ARI incidence",2026-04-05,2,"GB-NIR","quantile","0.8",210.890682107084
2026-04-01,"ARI incidence",2026-04-05,2,"GB-NIR","quantile","0.85",215.035250594907
2026-04-01,"ARI incidence",2026-04-05,2,"GB-NIR","quantile","0.9",220.248249358697
2026-04-01,"ARI incidence",2026-04-05,2,"GB-NIR","quantile","0.95",227.491038074233
2026-04-01,"ARI incidence",2026-04-05,2,"GB-NIR","quantile","0.975",238.14708
2026-04-01,"ARI incidence",2026-04-05,2,"GB-NIR","quantile","0.99",250.12845
2026-04-01,"ARI incidence",2026-04-05,2,"GB-SCT","median","",180.656736101413
2026-04-01,"ARI incidence",2026-04-05,2,"GB-SCT","quantile","0.01",120.701091217847
2026-04-01,"ARI incidence",2026-04-05,2,"GB-SCT","quantile","0.025",128.290549333123
2026-04-01,"ARI incidence",2026-04-05,2,"GB-SCT","quantile","0.05",135.248992300765
2026-04-01,"ARI incidence",2026-04-05,2,"GB-SCT","quantile","0.1",140.7107995403
2026-04-01,"ARI incidence",2026-04-05,2,"GB-SCT","quantile","0.15",144.601551928819
2026-04-01,"ARI incidence",2026-04-05,2,"GB-SCT","quantile","0.2",147.866018615881
2026-04-01,"ARI incidence",2026-04-05,2,"GB-SCT","quantile","0.25",150.567541123391
2026-04-01,"ARI incidence",2026-04-05,2,"GB-SCT","quantile","0.3",154.043620302256
2026-04-01,"ARI incidence",2026-04-05,2,"GB-SCT","quantile","0.35",158.225513766492
2026-04-01,"ARI incidence",2026-04-05,2,"GB-SCT","quantile","0.4",162.923110696488
2026-04-01,"ARI incidence",2026-04-05,2,"GB-SCT","quantile","0.45",167.670663089788
2026-04-01,"ARI incidence",2026-04-05,2,"GB-SCT","quantile","0.5",172.475591265512
2026-04-01,"ARI incidence",2026-04-05,2,"GB-SCT","quantile","0.55",177.310983064762
2026-04-01,"ARI incidence",2026-04-05,2,"GB-SCT","quantile","0.6",182.363980109893
2026-04-01,"ARI incidence",2026-04-05,2,"GB-SCT","quantile","0.65",187.782548806844
2026-04-01,"ARI incidence",2026-04-05,2,"GB-SCT","quantile","0.7",193.629222609332
2026-04-01,"ARI incidence",2026-04-05,2,"GB-SCT","quantile","0.75",198.950486572025
2026-04-01,"ARI incidence",2026-04-05,2,"GB-SCT","quantile","0.8",204.72152051899
2026-04-01,"ARI incidence",2026-04-05,2,"GB-SCT","quantile","0.85",209.699186852462
2026-04-01,"ARI incidence",2026-04-05,2,"GB-SCT","quantile","0.9",216.02838974291
2026-04-01,"ARI incidence",2026-04-05,2,"GB-SCT","quantile","0.95",224.954810233153
2026-04-01,"ARI incidence",2026-04-05,2,"GB-SCT","quantile","0.975",236.071494872074
2026-04-01,"ARI incidence",2026-04-05,2,"GB-SCT","quantile","0.99",247.024940121736
2026-04-01,"ARI incidence",2026-04-05,2,"GB-WLS","median","",117.614456
2026-04-01,"ARI incidence",2026-04-05,2,"GB-WLS","quantile","0.01",0
2026-04-01,"ARI incidence",2026-04-05,2,"GB-WLS","quantile","0.025",8.979029
2026-04-01,"ARI incidence",2026-04-05,2,"GB-WLS","quantile","0.05",36.151
2026-04-01,"ARI incidence",2026-04-05,2,"GB-WLS","quantile","0.1",55.556694
2026-04-01,"ARI incidence",2026-04-05,2,"GB-WLS","quantile","0.15",67.57516
2026-04-01,"ARI incidence",2026-04-05,2,"GB-WLS","quantile","0.2",76.717896
2026-04-01,"ARI incidence",2026-04-05,2,"GB-WLS","quantile","0.25",84.46803
2026-04-01,"ARI incidence",2026-04-05,2,"GB-WLS","quantile","0.3",91.738495
2026-04-01,"ARI incidence",2026-04-05,2,"GB-WLS","quantile","0.35",98.19682
2026-04-01,"ARI incidence",2026-04-05,2,"GB-WLS","quantile","0.4",104.591995
2026-04-01,"ARI incidence",2026-04-05,2,"GB-WLS","quantile","0.45",110.913605
2026-04-01,"ARI incidence",2026-04-05,2,"GB-WLS","quantile","0.5",117.614456
2026-04-01,"ARI incidence",2026-04-05,2,"GB-WLS","quantile","0.55",124.3621
2026-04-01,"ARI incidence",2026-04-05,2,"GB-WLS","quantile","0.6",131.20155
2026-04-01,"ARI incidence",2026-04-05,2,"GB-WLS","quantile","0.65",137.73216
2026-04-01,"ARI incidence",2026-04-05,2,"GB-WLS","quantile","0.7",145.2096
2026-04-01,"ARI incidence",2026-04-05,2,"GB-WLS","quantile","0.75",153.36069
2026-04-01,"ARI incidence",2026-04-05,2,"GB-WLS","quantile","0.8",162.77147
2026-04-01,"ARI incidence",2026-04-05,2,"GB-WLS","quantile","0.85",174.2852
2026-04-01,"ARI incidence",2026-04-05,2,"GB-WLS","quantile","0.9",188.83603
2026-04-01,"ARI incidence",2026-04-05,2,"GB-WLS","quantile","0.95",217.24261
2026-04-01,"ARI incidence",2026-04-05,2,"GB-WLS","quantile","0.975",268.24316
2026-04-01,"ARI incidence",2026-04-05,2,"GB-WLS","quantile","0.99",298.84344
2026-04-01,"ARI incidence",2026-04-05,2,"HU","median","",1881.01224158195
2026-04-01,"ARI incidence",2026-04-05,2,"HU","quantile","0.01",1194.78323011601
2026-04-01,"ARI incidence",2026-04-05,2,"HU","quantile","0.025",1316.46436620667
2026-04-01,"ARI incidence",2026-04-05,2,"HU","quantile","0.05",1412.99112609983
2026-04-01,"ARI incidence",2026-04-05,2,"HU","quantile","0.1",1529.4582323944
2026-04-01,"ARI incidence",2026-04-05,2,"HU","quantile","0.15",1609.90264602358
2026-04-01,"ARI incidence",2026-04-05,2,"HU","quantile","0.2",1659.51173500218
2026-04-01,"ARI incidence",2026-04-05,2,"HU","quantile","0.25",1707.95484885859
2026-04-01,"ARI incidence",2026-04-05,2,"HU","quantile","0.3",1751.72444936531
2026-04-01,"ARI incidence",2026-04-05,2,"HU","quantile","0.35",1790.91540805041
2026-04-01,"ARI incidence",2026-04-05,2,"HU","quantile","0.4",1833.82385959482
2026-04-01,"ARI incidence",2026-04-05,2,"HU","quantile","0.45",1873.72615315703
2026-04-01,"ARI incidence",2026-04-05,2,"HU","quantile","0.5",1900.5
2026-04-01,"ARI incidence",2026-04-05,2,"HU","quantile","0.55",1915.76231458265
2026-04-01,"ARI incidence",2026-04-05,2,"HU","quantile","0.6",1953.71023405177
2026-04-01,"ARI incidence",2026-04-05,2,"HU","quantile","0.65",1995.97104798825
2026-04-01,"ARI incidence",2026-04-05,2,"HU","quantile","0.7",2036.10358271646
2026-04-01,"ARI incidence",2026-04-05,2,"HU","quantile","0.75",2072.36661877248
2026-04-01,"ARI incidence",2026-04-05,2,"HU","quantile","0.8",2089.43289728983
2026-04-01,"ARI incidence",2026-04-05,2,"HU","quantile","0.85",2109.47911161768
2026-04-01,"ARI incidence",2026-04-05,2,"HU","quantile","0.9",2133.38756748365
2026-04-01,"ARI incidence",2026-04-05,2,"HU","quantile","0.95",2224.82222244607
2026-04-01,"ARI incidence",2026-04-05,2,"HU","quantile","0.975",2377.20067242073
2026-04-01,"ARI incidence",2026-04-05,2,"HU","quantile","0.99",2567.54346255027
2026-04-01,"ARI incidence",2026-04-05,2,"IE","median","",52.8478049589952
2026-04-01,"ARI incidence",2026-04-05,2,"IE","quantile","0.01",31.1025651592821
2026-04-01,"ARI incidence",2026-04-05,2,"IE","quantile","0.025",33.8389529744966
2026-04-01,"ARI incidence",2026-04-05,2,"IE","quantile","0.05",36.42094208974
2026-04-01,"ARI incidence",2026-04-05,2,"IE","quantile","0.1",39.7375886830261
2026-04-01,"ARI incidence",2026-04-05,2,"IE","quantile","0.15",41.9887758337965
2026-04-01,"ARI incidence",2026-04-05,2,"IE","quantile","0.2",44.118267036931
2026-04-01,"ARI incidence",2026-04-05,2,"IE","quantile","0.25",45.9021107610753
2026-04-01,"ARI incidence",2026-04-05,2,"IE","quantile","0.3",47.4989961855774
2026-04-01,"ARI incidence",2026-04-05,2,"IE","quantile","0.35",48.9177057527976
2026-04-01,"ARI incidence",2026-04-05,2,"IE","quantile","0.4",50.2194537210358
2026-04-01,"ARI incidence",2026-04-05,2,"IE","quantile","0.45",51.5636196020555
2026-04-01,"ARI incidence",2026-04-05,2,"IE","quantile","0.5",53.1447300343463
2026-04-01,"ARI incidence",2026-04-05,2,"IE","quantile","0.55",54.7578082624123
2026-04-01,"ARI incidence",2026-04-05,2,"IE","quantile","0.6",56.4154552889479
2026-04-01,"ARI incidence",2026-04-05,2,"IE","quantile","0.65",57.9927543176503
2026-04-01,"ARI incidence",2026-04-05,2,"IE","quantile","0.7",59.6233165992179
2026-04-01,"ARI incidence",2026-04-05,2,"IE","quantile","0.75",61.3415359594698
2026-04-01,"ARI incidence",2026-04-05,2,"IE","quantile","0.8",63.4980827500357
2026-04-01,"ARI incidence",2026-04-05,2,"IE","quantile","0.85",65.8668063613617
2026-04-01,"ARI incidence",2026-04-05,2,"IE","quantile","0.9",68.8399097923832
2026-04-01,"ARI incidence",2026-04-05,2,"IE","quantile","0.95",73.7518027968474
2026-04-01,"ARI incidence",2026-04-05,2,"IE","quantile","0.975",79.648156519861
2026-04-01,"ARI incidence",2026-04-05,2,"IE","quantile","0.99",86.5610168680089
2026-04-01,"ARI incidence",2026-04-05,2,"IS","median","",77.2204055458123
2026-04-01,"ARI incidence",2026-04-05,2,"IS","quantile","0.01",48.6622719654433
2026-04-01,"ARI incidence",2026-04-05,2,"IS","quantile","0.025",51.4829909719159
2026-04-01,"ARI incidence",2026-04-05,2,"IS","quantile","0.05",54.1287974423276
2026-04-01,"ARI incidence",2026-04-05,2,"IS","quantile","0.1",57.3933145379351
2026-04-01,"ARI incidence",2026-04-05,2,"IS","quantile","0.15",59.679280776261
2026-04-01,"ARI incidence",2026-04-05,2,"IS","quantile","0.2",61.6742560147809
2026-04-01,"ARI incidence",2026-04-05,2,"IS","quantile","0.25",63.3736251919528
2026-04-01,"ARI incidence",2026-04-05,2,"IS","quantile","0.3",64.9801595716751
2026-04-01,"ARI incidence",2026-04-05,2,"IS","quantile","0.35",66.9723003678521
2026-04-01,"ARI incidence",2026-04-05,2,"IS","quantile","0.4",68.9414487734009
2026-04-01,"ARI incidence",2026-04-05,2,"IS","quantile","0.45",70.8676472404002
2026-04-01,"ARI incidence",2026-04-05,2,"IS","quantile","0.5",72.8334657729061
2026-04-01,"ARI incidence",2026-04-05,2,"IS","quantile","0.55",74.2838629233859
2026-04-01,"ARI incidence",2026-04-05,2,"IS","quantile","0.6",75.7707777356778
2026-04-01,"ARI incidence",2026-04-05,2,"IS","quantile","0.65",77.2789227933582
2026-04-01,"ARI incidence",2026-04-05,2,"IS","quantile","0.7",79.0505583563566
2026-04-01,"ARI incidence",2026-04-05,2,"IS","quantile","0.75",81.0839816323061
2026-04-01,"ARI incidence",2026-04-05,2,"IS","quantile","0.8",83.4609120026963
2026-04-01,"ARI incidence",2026-04-05,2,"IS","quantile","0.85",86.4652176110009
2026-04-01,"ARI incidence",2026-04-05,2,"IS","quantile","0.9",90.5181756572108
2026-04-01,"ARI incidence",2026-04-05,2,"IS","quantile","0.95",98.3843740534977
2026-04-01,"ARI incidence",2026-04-05,2,"IS","quantile","0.975",111.72278231101
2026-04-01,"ARI incidence",2026-04-05,2,"IS","quantile","0.99",120.393340475153
